transaction_id,date,channel,business_unit,amount_usd,is_fraud,fraud_type,detection_method,loss_amount_usd,recovered_amount_usd,status
TXN-500798,2025-03-06 17:20:19,Card,Payments & Cards,20466.95,N,,,0.0,0.0,Cleared - False Positive
TXN-500289,2025-03-07 01:39:35,Mobile,Digital Banking,15110.96,Y,Account Takeover,ML Model,12546.4,467.98,Under Review
TXN-501434,2025-03-07 08:27:12,Card,Payments & Cards,3708.23,N,,,0.0,0.0,Cleared - False Positive
TXN-500555,2025-03-07 08:42:08,ACH,Commercial Banking,34580.31,N,,,0.0,0.0,Cleared - False Positive
TXN-500850,2025-03-07 16:56:37,Mobile,Digital Banking,14483.82,Y,Account Takeover,Rule Engine,8254.53,1571.53,Recovered
TXN-501155,2025-03-08 06:42:15,Wire,Payments & Cards,57306.73,Y,Wire Fraud,Rule Engine,44376.51,4787.0,Charged Off
TXN-501741,2025-03-08 17:51:08,Online,Digital Banking,36791.16,Y,Account Takeover,Rule Engine,14402.56,163.84,Charged Off
TXN-502229,2025-03-09 01:49:47,ACH,Commercial Banking,6735.93,Y,Synthetic Identity,Rule Engine,2285.25,993.37,Recovered
TXN-502075,2025-03-09 07:26:32,Online,Digital Banking,10352.89,Y,Card Not Present,Rule Engine,6064.76,1177.91,Under Review
TXN-500658,2025-03-09 18:01:23,Card,Payments & Cards,43492.98,Y,Card Skimming,ML Model,17696.93,6454.44,Confirmed Fraud
TXN-501958,2025-03-10 02:26:43,Mobile,Digital Banking,16907.19,N,,,0.0,0.0,Cleared - False Positive
TXN-502336,2025-03-10 03:33:26,ACH,Commercial Banking,13824.17,Y,Synthetic Identity,Rule Engine,11659.6,1843.35,Recovered
TXN-502530,2025-03-10 14:08:10,ACH,Commercial Banking,2197.87,N,,,0.0,0.0,Cleared - False Positive
TXN-500407,2025-03-12 05:15:10,Card,Payments & Cards,9650.61,Y,Card Skimming,Manual Review,4613.13,800.07,Confirmed Fraud
TXN-501940,2025-03-12 07:03:27,Mobile,Digital Banking,13018.14,N,,,0.0,0.0,Cleared - False Positive
TXN-501564,2025-03-12 13:30:11,Card,Payments & Cards,11555.42,N,,,0.0,0.0,Cleared - False Positive
TXN-502342,2025-03-12 19:15:38,ACH,Commercial Banking,22687.66,N,,,0.0,0.0,Cleared - False Positive
TXN-502058,2025-03-12 20:57:27,Mobile,Digital Banking,24002.37,N,,,0.0,0.0,Cleared - False Positive
TXN-500271,2025-03-12 22:21:13,Mobile,Digital Banking,41069.16,N,,,0.0,0.0,Cleared - False Positive
TXN-500554,2025-03-13 00:08:04,Mobile,Digital Banking,31201.06,N,,,0.0,0.0,Cleared - False Positive
TXN-500262,2025-03-13 10:18:52,Card,Payments & Cards,1551.2,N,,,0.0,0.0,Cleared - False Positive
TXN-502121,2025-03-13 15:43:41,ACH,Commercial Banking,961.74,N,,,0.0,0.0,Cleared - False Positive
TXN-500298,2025-03-13 16:54:05,Online,Digital Banking,29676.54,Y,Account Takeover,Customer Reported,11243.71,849.4,Under Review
TXN-501179,2025-03-13 18:44:27,Card,Payments & Cards,42404.17,Y,Card Not Present,Rule Engine,34781.16,4225.59,Charged Off
TXN-501554,2025-03-13 20:05:18,ACH,Commercial Banking,42030.25,Y,Account Takeover,Manual Review,27967.76,3146.8,Under Review
TXN-501376,2025-03-13 21:00:31,Wire,Payments & Cards,102295.61,N,,,0.0,0.0,Cleared - False Positive
TXN-500884,2025-03-14 05:09:24,Wire,Payments & Cards,8210.72,N,,,0.0,0.0,Cleared - False Positive
TXN-500074,2025-03-14 08:22:17,Online,Digital Banking,18570.92,Y,Account Takeover,Customer Reported,14681.67,666.47,Recovered
TXN-500741,2025-03-14 11:48:21,Card,Payments & Cards,26183.24,N,,,0.0,0.0,Cleared - False Positive
TXN-500340,2025-03-14 16:14:14,Wire,Payments & Cards,81928.43,N,,,0.0,0.0,Cleared - False Positive
TXN-501581,2025-03-14 23:09:54,Card,Payments & Cards,6669.04,N,,,0.0,0.0,Cleared - False Positive
TXN-500527,2025-03-15 00:43:12,Online,Digital Banking,30631.33,N,,,0.0,0.0,Cleared - False Positive
TXN-501090,2025-03-15 08:11:08,Card,Payments & Cards,14620.91,Y,Card Skimming,Customer Reported,11838.77,1993.73,Recovered
TXN-500529,2025-03-15 08:31:44,ATM,Retail Banking,43529.0,Y,Card Not Present,ML Model,40619.32,3602.54,Under Review
TXN-501117,2025-03-15 13:30:08,Mobile,Digital Banking,32126.86,Y,Account Takeover,Manual Review,22403.6,2921.04,Charged Off
TXN-500991,2025-03-16 02:42:25,Wire,Payments & Cards,127011.51,Y,Wire Fraud,Customer Reported,100944.54,17631.83,Confirmed Fraud
TXN-501697,2025-03-16 07:05:02,Mobile,Digital Banking,40570.27,N,,,0.0,0.0,Cleared - False Positive
TXN-501813,2025-03-16 09:40:54,ACH,Commercial Banking,23981.0,N,,,0.0,0.0,Cleared - False Positive
TXN-502366,2025-03-16 12:40:21,Mobile,Digital Banking,13444.96,N,,,0.0,0.0,Cleared - False Positive
TXN-502012,2025-03-16 12:53:24,Card,Payments & Cards,10214.14,N,,,0.0,0.0,Cleared - False Positive
TXN-501637,2025-03-17 10:43:11,Online,Digital Banking,34936.57,N,,,0.0,0.0,Cleared - False Positive
TXN-500044,2025-03-17 18:48:01,Wire,Payments & Cards,204400.57,Y,Business Email Compromise,Customer Reported,188257.09,657.32,Charged Off
TXN-501336,2025-03-17 23:02:57,Card,Payments & Cards,16040.47,N,,,0.0,0.0,Cleared - False Positive
TXN-502130,2025-03-18 12:43:07,Online,Digital Banking,20759.68,N,,,0.0,0.0,Cleared - False Positive
TXN-500923,2025-03-19 07:19:30,Online,Digital Banking,19544.15,N,,,0.0,0.0,Cleared - False Positive
TXN-502506,2025-03-19 11:28:35,ATM,Retail Banking,41536.76,N,,,0.0,0.0,Cleared - False Positive
TXN-501099,2025-03-19 14:42:28,ACH,Commercial Banking,20886.85,N,,,0.0,0.0,Cleared - False Positive
TXN-501474,2025-03-20 00:48:33,ACH,Commercial Banking,12263.04,N,,,0.0,0.0,Cleared - False Positive
TXN-501610,2025-03-20 01:25:39,Online,Digital Banking,38469.51,N,,,0.0,0.0,Cleared - False Positive
TXN-501618,2025-03-20 08:25:23,Wire,Payments & Cards,119598.05,N,,,0.0,0.0,Cleared - False Positive
TXN-501180,2025-03-20 09:07:35,Card,Payments & Cards,29678.43,Y,Card Skimming,Manual Review,22788.57,4103.02,Charged Off
TXN-502377,2025-03-20 12:17:35,Card,Payments & Cards,35833.73,N,,,0.0,0.0,Cleared - False Positive
TXN-502129,2025-03-20 22:09:53,Card,Payments & Cards,30292.75,N,,,0.0,0.0,Cleared - False Positive
TXN-500876,2025-03-20 22:34:53,Mobile,Digital Banking,18217.08,Y,Account Takeover,ML Model,14824.1,2098.63,Charged Off
TXN-501374,2025-03-21 12:11:35,ACH,Commercial Banking,14660.42,N,,,0.0,0.0,Cleared - False Positive
TXN-501284,2025-03-21 14:38:41,Card,Payments & Cards,28199.97,Y,Card Skimming,Customer Reported,16773.3,3083.41,Under Review
TXN-502010,2025-03-21 22:25:33,Card,Payments & Cards,23509.12,N,,,0.0,0.0,Cleared - False Positive
TXN-501318,2025-03-22 05:54:49,Wire,Payments & Cards,209092.08,Y,Business Email Compromise,Manual Review,136883.83,9997.81,Charged Off
TXN-502578,2025-03-22 09:09:21,Card,Payments & Cards,31497.15,Y,Card Skimming,ML Model,19082.74,7356.81,Charged Off
TXN-500691,2025-03-23 11:06:41,Mobile,Digital Banking,3930.66,Y,Synthetic Identity,ML Model,3504.86,102.36,Confirmed Fraud
TXN-502027,2025-03-23 20:20:54,ATM,Retail Banking,34752.22,N,,,0.0,0.0,Cleared - False Positive
TXN-502029,2025-03-23 20:47:10,Online,Digital Banking,21319.23,Y,Account Takeover,Manual Review,11079.21,876.28,Recovered
TXN-500045,2025-03-24 02:48:24,ACH,Commercial Banking,12650.81,Y,Synthetic Identity,ML Model,7002.93,356.64,Under Review
TXN-500061,2025-03-24 16:15:36,Online,Digital Banking,42717.05,Y,Card Not Present,Rule Engine,36320.46,10716.23,Charged Off
TXN-500169,2025-03-25 00:56:58,Wire,Payments & Cards,172191.25,N,,,0.0,0.0,Cleared - False Positive
TXN-500718,2025-03-25 08:04:28,Wire,Payments & Cards,120059.21,N,,,0.0,0.0,Cleared - False Positive
TXN-501439,2025-03-25 13:48:54,Mobile,Digital Banking,21147.69,Y,Account Takeover,Rule Engine,15899.55,440.09,Under Review
TXN-500130,2025-03-25 19:21:25,Wire,Payments & Cards,48683.3,N,,,0.0,0.0,Cleared - False Positive
TXN-501369,2025-03-26 01:43:18,Card,Payments & Cards,3996.95,Y,Card Skimming,ML Model,2722.78,549.93,Recovered
TXN-500040,2025-03-26 02:17:19,Card,Payments & Cards,10546.16,N,,,0.0,0.0,Cleared - False Positive
TXN-501404,2025-03-26 07:22:15,Card,Payments & Cards,6012.0,N,,,0.0,0.0,Cleared - False Positive
TXN-501138,2025-03-26 07:45:46,Card,Payments & Cards,13756.16,N,,,0.0,0.0,Cleared - False Positive
TXN-500604,2025-03-26 07:47:00,Card,Payments & Cards,14565.08,Y,Synthetic Identity,Rule Engine,7593.77,813.52,Recovered
TXN-500224,2025-03-26 08:08:53,Card,Payments & Cards,40308.62,Y,Card Skimming,Manual Review,23155.44,6465.51,Under Review
TXN-500067,2025-03-26 22:23:54,Card,Payments & Cards,1642.03,Y,Card Not Present,Customer Reported,1614.04,23.21,Recovered
TXN-502354,2025-03-27 01:10:44,Wire,Payments & Cards,235029.24,N,,,0.0,0.0,Cleared - False Positive
TXN-500057,2025-03-27 03:03:06,Card,Payments & Cards,39456.95,Y,Card Not Present,Rule Engine,11988.15,38.05,Confirmed Fraud
TXN-500111,2025-03-27 03:17:02,Card,Payments & Cards,22221.21,Y,Card Skimming,Rule Engine,18888.2,2097.75,Recovered
TXN-500652,2025-03-27 08:08:21,Card,Payments & Cards,13108.12,Y,Card Skimming,Rule Engine,10727.78,4491.92,Recovered
TXN-500196,2025-03-27 10:34:34,ATM,Retail Banking,91.11,Y,Card Skimming,Customer Reported,74.37,5.69,Under Review
TXN-501236,2025-03-27 20:44:52,Online,Digital Banking,22867.81,Y,Card Not Present,Manual Review,20670.53,637.84,Confirmed Fraud
TXN-500545,2025-03-27 21:49:47,Online,Digital Banking,28087.89,N,,,0.0,0.0,Cleared - False Positive
TXN-502294,2025-03-28 11:10:02,Card,Payments & Cards,30479.03,N,,,0.0,0.0,Cleared - False Positive
TXN-500576,2025-03-28 18:46:50,Mobile,Digital Banking,24876.63,N,,,0.0,0.0,Cleared - False Positive
TXN-502394,2025-03-29 06:11:42,Mobile,Digital Banking,44378.26,N,,,0.0,0.0,Cleared - False Positive
TXN-501096,2025-03-29 13:39:49,ATM,Retail Banking,5943.75,N,,,0.0,0.0,Cleared - False Positive
TXN-501329,2025-03-29 18:53:15,ATM,Retail Banking,36166.92,Y,Card Skimming,Manual Review,35074.67,4499.73,Under Review
TXN-501446,2025-03-30 00:37:32,Online,Digital Banking,8808.42,N,,,0.0,0.0,Cleared - False Positive
TXN-500405,2025-03-30 04:04:31,Mobile,Digital Banking,22521.18,Y,Synthetic Identity,Manual Review,14582.82,473.65,Recovered
TXN-501736,2025-03-30 20:08:20,Mobile,Digital Banking,10655.73,Y,Synthetic Identity,ML Model,8436.45,714.92,Recovered
TXN-501430,2025-03-31 05:31:24,Card,Payments & Cards,26293.72,N,,,0.0,0.0,Cleared - False Positive
TXN-502230,2025-03-31 14:13:59,Online,Digital Banking,18646.42,Y,Card Not Present,Rule Engine,8159.97,2737.56,Recovered
TXN-501744,2025-03-31 23:12:28,ACH,Commercial Banking,41595.13,N,,,0.0,0.0,Cleared - False Positive
TXN-500955,2025-04-01 04:48:04,ATM,Retail Banking,12645.89,N,,,0.0,0.0,Cleared - False Positive
TXN-500940,2025-04-01 08:26:53,Card,Payments & Cards,472.03,Y,Synthetic Identity,ML Model,329.3,2.92,Confirmed Fraud
TXN-500253,2025-04-01 16:01:35,Online,Digital Banking,7544.4,N,,,0.0,0.0,Cleared - False Positive
TXN-500551,2025-04-01 18:27:47,Online,Digital Banking,25184.06,Y,Card Not Present,Rule Engine,11000.02,1201.45,Recovered
TXN-500003,2025-04-01 18:36:07,Online,Digital Banking,35951.0,Y,Account Takeover,Manual Review,34100.94,7586.25,Confirmed Fraud
TXN-500295,2025-04-02 06:21:18,Mobile,Digital Banking,1712.2,Y,Synthetic Identity,Manual Review,1247.23,54.44,Recovered
TXN-501991,2025-04-03 00:29:35,ACH,Commercial Banking,44138.07,Y,Account Takeover,ML Model,37245.63,1560.6,Under Review
TXN-501348,2025-04-03 02:03:27,Mobile,Digital Banking,25104.65,Y,Account Takeover,ML Model,15943.59,306.04,Charged Off
TXN-501419,2025-04-03 20:36:28,Card,Payments & Cards,43755.88,Y,Card Skimming,Customer Reported,28982.59,1888.67,Charged Off
TXN-500164,2025-04-04 20:51:30,Card,Payments & Cards,43674.76,N,,,0.0,0.0,Cleared - False Positive
TXN-500487,2025-04-05 11:03:58,Online,Digital Banking,44413.22,Y,Account Takeover,Rule Engine,39488.17,3123.35,Confirmed Fraud
TXN-502362,2025-04-05 20:12:52,Card,Payments & Cards,10018.71,N,,,0.0,0.0,Cleared - False Positive
TXN-500259,2025-04-05 21:26:05,Online,Digital Banking,23407.46,N,,,0.0,0.0,Cleared - False Positive
TXN-502202,2025-04-05 22:31:31,Card,Payments & Cards,340.01,Y,Card Skimming,Customer Reported,334.16,164.78,Confirmed Fraud
TXN-501947,2025-04-06 00:30:27,Card,Payments & Cards,40630.32,Y,Card Skimming,Rule Engine,24819.04,7291.91,Recovered
TXN-500612,2025-04-06 07:29:36,ACH,Commercial Banking,40800.31,N,,,0.0,0.0,Cleared - False Positive
TXN-502478,2025-04-06 14:34:02,Online,Digital Banking,12253.54,N,,,0.0,0.0,Cleared - False Positive
TXN-501207,2025-04-06 21:19:39,ACH,Commercial Banking,26606.98,N,,,0.0,0.0,Cleared - False Positive
TXN-500969,2025-04-07 11:58:01,Card,Payments & Cards,34548.6,Y,Card Skimming,Customer Reported,17978.11,7269.72,Under Review
TXN-501406,2025-04-07 17:29:25,Online,Digital Banking,8506.24,N,,,0.0,0.0,Cleared - False Positive
TXN-500290,2025-04-07 21:11:22,Card,Payments & Cards,4516.55,N,,,0.0,0.0,Cleared - False Positive
TXN-502555,2025-04-08 00:13:03,Online,Digital Banking,4529.77,Y,Account Takeover,ML Model,3272.44,205.41,Charged Off
TXN-501107,2025-04-08 16:49:43,Online,Digital Banking,3161.51,N,,,0.0,0.0,Cleared - False Positive
TXN-500763,2025-04-09 13:57:04,Wire,Payments & Cards,124527.02,N,,,0.0,0.0,Cleared - False Positive
TXN-500624,2025-04-10 08:49:25,ACH,Commercial Banking,41467.66,Y,Synthetic Identity,Customer Reported,32686.05,3307.41,Charged Off
TXN-500311,2025-04-10 09:01:23,Wire,Payments & Cards,145077.02,N,,,0.0,0.0,Cleared - False Positive
TXN-500512,2025-04-10 20:11:46,Mobile,Digital Banking,5668.2,N,,,0.0,0.0,Cleared - False Positive
TXN-502165,2025-04-10 22:28:55,Wire,Payments & Cards,80585.76,N,,,0.0,0.0,Cleared - False Positive
TXN-501410,2025-04-10 22:49:34,Online,Digital Banking,37792.9,Y,Account Takeover,Rule Engine,33241.99,6098.39,Recovered
TXN-501537,2025-04-11 02:59:09,Wire,Payments & Cards,46689.74,N,,,0.0,0.0,Cleared - False Positive
TXN-500539,2025-04-11 03:55:34,ACH,Commercial Banking,43146.94,N,,,0.0,0.0,Cleared - False Positive
TXN-500904,2025-04-11 07:26:17,Card,Payments & Cards,1129.04,N,,,0.0,0.0,Cleared - False Positive
TXN-501972,2025-04-11 19:42:17,Online,Digital Banking,3028.3,Y,Account Takeover,Rule Engine,1228.23,51.95,Under Review
TXN-501361,2025-04-12 02:49:40,Mobile,Digital Banking,39800.87,N,,,0.0,0.0,Cleared - False Positive
TXN-500613,2025-04-12 08:05:56,Mobile,Digital Banking,17179.24,Y,Synthetic Identity,ML Model,12727.2,242.59,Confirmed Fraud
TXN-501476,2025-04-12 16:54:22,ATM,Retail Banking,41673.8,N,,,0.0,0.0,Cleared - False Positive
TXN-502198,2025-04-12 19:23:33,Card,Payments & Cards,25816.27,N,,,0.0,0.0,Cleared - False Positive
TXN-502078,2025-04-13 02:03:47,Card,Payments & Cards,28886.14,Y,Card Not Present,Manual Review,27704.51,663.96,Under Review
TXN-502206,2025-04-13 10:44:24,Card,Payments & Cards,3717.66,N,,,0.0,0.0,Cleared - False Positive
TXN-502163,2025-04-13 14:21:33,Card,Payments & Cards,8333.87,Y,Card Not Present,ML Model,7921.4,877.0,Under Review
TXN-502262,2025-04-13 15:49:18,Card,Payments & Cards,4373.21,N,,,0.0,0.0,Cleared - False Positive
TXN-501334,2025-04-13 17:47:20,Mobile,Digital Banking,40077.26,Y,Account Takeover,Customer Reported,22799.97,652.8,Under Review
TXN-502087,2025-04-13 22:50:08,Card,Payments & Cards,25811.69,N,,,0.0,0.0,Cleared - False Positive
TXN-501695,2025-04-15 06:38:47,ATM,Retail Banking,17704.94,N,,,0.0,0.0,Cleared - False Positive
TXN-501916,2025-04-15 10:54:25,ATM,Retail Banking,22662.02,N,,,0.0,0.0,Cleared - False Positive
TXN-501206,2025-04-15 12:59:08,Card,Payments & Cards,4568.87,N,,,0.0,0.0,Cleared - False Positive
TXN-501770,2025-04-15 17:27:38,Online,Digital Banking,6175.93,N,,,0.0,0.0,Cleared - False Positive
TXN-502313,2025-04-15 17:31:01,ACH,Commercial Banking,5445.24,Y,Account Takeover,Rule Engine,4825.85,102.54,Confirmed Fraud
TXN-502030,2025-04-15 20:42:17,Card,Payments & Cards,7859.11,N,,,0.0,0.0,Cleared - False Positive
TXN-500533,2025-04-16 20:23:35,Online,Digital Banking,107.93,N,,,0.0,0.0,Cleared - False Positive
TXN-501873,2025-04-17 13:43:13,Card,Payments & Cards,36463.87,N,,,0.0,0.0,Cleared - False Positive
TXN-500428,2025-04-17 18:22:11,Mobile,Digital Banking,13626.78,Y,Synthetic Identity,ML Model,5349.42,117.77,Recovered
TXN-501267,2025-04-17 21:51:00,Card,Payments & Cards,31169.69,Y,Card Skimming,Rule Engine,12163.09,354.87,Confirmed Fraud
TXN-502348,2025-04-18 05:46:52,ACH,Commercial Banking,3482.31,N,,,0.0,0.0,Cleared - False Positive
TXN-500625,2025-04-18 09:00:29,Mobile,Digital Banking,42830.99,N,,,0.0,0.0,Cleared - False Positive
TXN-501976,2025-04-18 10:56:27,Mobile,Digital Banking,19855.07,N,,,0.0,0.0,Cleared - False Positive
TXN-501781,2025-04-18 15:55:40,Online,Digital Banking,19667.66,Y,Card Not Present,Customer Reported,13956.23,3649.23,Confirmed Fraud
TXN-501423,2025-04-18 22:03:47,Card,Payments & Cards,5616.83,Y,Synthetic Identity,Manual Review,5553.4,2.06,Under Review
TXN-501202,2025-04-19 04:06:29,Mobile,Digital Banking,19177.46,Y,Synthetic Identity,Manual Review,15934.97,221.32,Charged Off
TXN-500155,2025-04-19 06:12:04,Card,Payments & Cards,9047.31,N,,,0.0,0.0,Cleared - False Positive
TXN-501171,2025-04-19 18:31:20,Card,Payments & Cards,20573.78,Y,Card Skimming,Manual Review,11937.23,2178.33,Confirmed Fraud
TXN-502227,2025-04-19 20:54:39,Wire,Payments & Cards,46241.39,Y,Business Email Compromise,Rule Engine,41126.51,3632.36,Recovered
TXN-502207,2025-04-20 02:30:03,Online,Digital Banking,30739.44,Y,Account Takeover,Manual Review,22637.02,9072.08,Charged Off
TXN-501914,2025-04-20 19:04:44,Online,Digital Banking,37077.06,Y,Account Takeover,Customer Reported,22041.34,689.44,Confirmed Fraud
TXN-501282,2025-04-21 05:50:13,Wire,Payments & Cards,5723.81,N,,,0.0,0.0,Cleared - False Positive
TXN-502047,2025-04-21 12:02:15,Card,Payments & Cards,18313.64,Y,Synthetic Identity,Customer Reported,8321.97,585.65,Recovered
TXN-500088,2025-04-21 12:31:47,Card,Payments & Cards,5473.26,N,,,0.0,0.0,Cleared - False Positive
TXN-502575,2025-04-21 21:47:58,ATM,Retail Banking,22783.75,Y,Card Not Present,ML Model,19815.19,47.65,Charged Off
TXN-500740,2025-04-21 22:48:01,Mobile,Digital Banking,24798.48,N,,,0.0,0.0,Cleared - False Positive
TXN-502277,2025-04-22 11:21:41,Wire,Payments & Cards,11977.87,N,,,0.0,0.0,Cleared - False Positive
TXN-500510,2025-04-22 13:40:19,ATM,Retail Banking,40479.58,Y,Card Skimming,Customer Reported,33456.11,5799.29,Confirmed Fraud
TXN-502018,2025-04-22 14:39:21,ACH,Commercial Banking,14607.55,N,,,0.0,0.0,Cleared - False Positive
TXN-501838,2025-04-22 14:43:30,Online,Digital Banking,35251.89,N,,,0.0,0.0,Cleared - False Positive
TXN-500456,2025-04-23 03:52:16,ACH,Commercial Banking,825.83,Y,Synthetic Identity,Customer Reported,347.03,68.73,Recovered
TXN-502281,2025-04-23 08:33:05,Wire,Payments & Cards,240295.08,Y,Business Email Compromise,Rule Engine,162038.33,5042.71,Charged Off
TXN-502415,2025-04-23 10:18:28,Online,Digital Banking,43425.59,Y,Account Takeover,Manual Review,34774.84,2240.83,Confirmed Fraud
TXN-501119,2025-04-23 13:15:31,Online,Digital Banking,33550.67,N,,,0.0,0.0,Cleared - False Positive
TXN-500633,2025-04-23 14:53:01,ACH,Commercial Banking,41085.45,Y,Synthetic Identity,Rule Engine,14620.95,93.74,Recovered
TXN-502170,2025-04-24 10:32:10,Online,Digital Banking,27144.5,Y,Account Takeover,Rule Engine,17422.19,1241.32,Charged Off
TXN-501240,2025-04-24 14:36:55,Card,Payments & Cards,15817.01,N,,,0.0,0.0,Cleared - False Positive
TXN-502213,2025-04-24 22:05:36,Mobile,Digital Banking,31148.65,Y,Account Takeover,Customer Reported,13119.6,3624.88,Recovered
TXN-501668,2025-04-25 18:54:42,ATM,Retail Banking,18905.65,N,,,0.0,0.0,Cleared - False Positive
TXN-501595,2025-04-25 22:46:35,Online,Digital Banking,43297.6,N,,,0.0,0.0,Cleared - False Positive
TXN-500146,2025-04-26 03:05:51,Wire,Payments & Cards,108905.53,N,,,0.0,0.0,Cleared - False Positive
TXN-500950,2025-04-26 21:30:58,Card,Payments & Cards,1249.98,N,,,0.0,0.0,Cleared - False Positive
TXN-502446,2025-04-26 23:35:23,Online,Digital Banking,19027.98,N,,,0.0,0.0,Cleared - False Positive
TXN-501938,2025-04-27 01:36:18,Online,Digital Banking,40296.83,N,,,0.0,0.0,Cleared - False Positive
TXN-501983,2025-04-27 08:01:54,Card,Payments & Cards,15260.82,Y,Card Not Present,Customer Reported,12271.47,1996.39,Charged Off
TXN-500122,2025-04-27 19:43:09,Wire,Payments & Cards,679.6,N,,,0.0,0.0,Cleared - False Positive
TXN-501185,2025-04-27 19:52:29,ACH,Commercial Banking,33528.32,N,,,0.0,0.0,Cleared - False Positive
TXN-502084,2025-04-28 01:49:19,Wire,Payments & Cards,160134.78,Y,Business Email Compromise,Manual Review,65312.62,16701.03,Confirmed Fraud
TXN-500432,2025-04-28 18:49:20,Card,Payments & Cards,40172.38,Y,Card Skimming,Customer Reported,33526.78,2595.66,Confirmed Fraud
TXN-502553,2025-04-28 22:50:08,Mobile,Digital Banking,20711.07,N,,,0.0,0.0,Cleared - False Positive
TXN-500886,2025-04-29 12:42:03,Online,Digital Banking,17608.36,Y,Card Not Present,Manual Review,9095.18,116.65,Confirmed Fraud
